Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,rolling_avg_fwd_pkts,rolling_avg_bwd_pkts,fwd_pkt_len_avg_spark_func,fwd_pkt_len_avg_spark_sql,is_below_mean_init_bwd_win_byts,Src Country,Dst Country
7431801,172.31.65.116-1.0.176.98-445-19727-6,1.0.176.98,19727,172.31.65.116,445,6,2018-02-20 09:54:11,266999,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.981329518088083,88999.66666666666,154101.7175937158,266941.0,1.0,266999.0,133499.5,188795.38925646464,266998.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.235997138566065,3.745332379522021,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.658891152525688,4.228513888151684,0.0,0.0,False,unknown,unknown
2992048,172.31.65.41-1.0.176.98-445-30317-6,1.0.176.98,30317,172.31.65.41,445,6,2018-02-20 09:55:53,797106,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,572.0694612761665,11.290844630450655,99638.25,137344.973936591,266661.0,3.0,797030.0,199257.5,132845.37554490435,267001.0,3.0,797039.0,265679.66666666674,1656.2998923302912,266799.0,263777.0,0,0,0,0,112,92,6.272691461361475,5.01815316908918,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.5952975288260705,4.177638989191988,51.5,51.5,True,unknown,unknown
2991187,172.31.65.41-1.0.176.98-445-30719-6,1.0.176.98,30719,172.31.65.41,445,6,2018-02-20 09:55:57,788633,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,691.0692299206347,11.41215242070773,98579.125,135963.02956995068,263955.0,2.0,788557.0,197139.25,131431.4750516405,264017.0,2.0,788571.0,262857.0,1650.3711703735012,264042.0,260972.0,0,0,0,0,112,92,6.340084678170961,5.0720677425367695,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.9495910926995,4.611851097049324,70.0,70.0,True,unknown,unknown
3385757,172.31.66.108-1.0.176.98-445-20036-6,1.0.176.98,20036,172.31.66.108,445,6,2018-02-20 10:04:30,816484,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,667.4962399753088,11.02287368766565,102060.5,140784.8136371858,272865.0,3.0,816437.0,204109.25,136072.1719342962,272951.0,3.0,816424.0,272141.33333333326,711.6560498817763,272912.0,271509.0,0,0,0,0,112,92,6.123818715369805,4.899054972295844,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,6.245531618300748,4.996425294640598,70.0,70.0,True,unknown,unknown
1773204,172.31.67.63-1.0.176.98-445-28882-6,1.0.176.98,28882,172.31.67.63,445,6,2018-02-20 10:05:56,1055079,6,5,455.0,338.0,140.0,0.0,75.83333333333333,62.9362110923963,145.0,0.0,67.6,69.75887040369847,751.6024866384412,10.425759587670685,105507.9,136077.71326582303,267773.0,3.0,1055013.0,211002.6,117986.4919929396,268006.0,3.0,1054985.0,263746.25,3286.378794864233,267942.0,260482.0,0,0,0,0,132,112,5.686777956911283,4.738981630759403,0.0,145.0,66.08333333333333,63.40269327995078,4019.901515151516,0,0,0,1,0,0,0,0,0.0,72.0909090909091,75.83333333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,6.05022711681735,4.903368115197339,70.0,70.0,True,unknown,unknown
2279797,172.31.64.45-1.0.176.98-445-63965-6,1.0.176.98,63965,172.31.64.45,445,6,2018-02-20 10:32:25,263492,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.180726549572665,87830.66666666666,152068.29098248368,263424.0,1.0,263492.0,131746.0,186315.56577484345,263491.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.3855449121795,3.7951816373931657,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.732047194820197,4.477739413482804,0.0,0.0,False,unknown,unknown
890408,172.31.65.10-1.0.176.98-445-4411-6,1.0.176.98,4411,172.31.65.10,445,6,2018-02-20 10:53:57,1330441,7,5,364.0,582.0,103.0,0.0,52.0,49.21720566360237,409.0,0.0,116.4,167.03532560509467,711.0424287886498,9.01956569287928,120949.1818181818,138343.417299717,270805.0,3.0,1330441.0,221740.16666666663,108663.26655391262,270869.0,3.0,1059546.0,264886.5,3613.454256894183,268363.0,260211.0,0,0,0,0,152,112,5.261413320846246,3.7581523720330328,0.0,409.0,72.76923076923076,109.5332170669046,11997.52564102564,0,0,0,1,0,0,0,0,0.0,78.83333333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,257,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.44457872997901,4.097438546728534,51.5,51.5,True,unknown,unknown
3474382,172.31.66.11-1.0.176.98-445-8617-6,1.0.176.98,8617,172.31.66.11,445,6,2018-02-20 10:54:36,794545,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,573.9133718039885,11.32723760139451,99318.125,136876.4481644852,265870.0,3.0,794447.0,198611.75,132409.8307336607,266012.0,3.0,794448.0,264816.0,1394.2754390722089,265968.0,263266.0,0,0,0,0,112,92,6.292909778552505,5.0343278228420045,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.646622670526084,4.1958872774227345,51.5,51.5,True,unknown,unknown
6842365,172.31.67.104-1.0.176.98-445-15281-6,1.0.176.98,15281,172.31.67.104,445,6,2018-02-20 10:55:39,257492,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.534463206623895,85830.66666666666,148597.26218989817,257416.0,1.0,257492.0,128746.0,182072.9250877241,257491.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.65084740496792,3.883615801655974,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.7350568347888915,4.225365332177004,0.0,0.0,False,unknown,unknown
7269626,172.31.64.61-1.0.176.98-445-52181-6,1.0.176.98,52181,172.31.64.61,445,6,2018-02-20 11:22:24,810048,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,672.7996365647468,11.110452713913247,101256.0,139538.88294358266,271413.0,42.0,809997.0,202499.25,134640.40508796013,271465.0,550.0,809996.0,269998.66666666674,1998.0521347886129,272005.0,268009.0,0,0,0,0,112,92,6.172473729951806,4.937978983961443,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,8.038743637824078,4.618640869486474,70.0,70.0,True,unknown,unknown
853484,172.31.64.95-1.0.176.98-445-55871-6,1.0.176.98,55871,172.31.64.95,445,6,2018-02-20 11:23:00,1307503,7,5,364.0,582.0,103.0,0.0,52.0,49.21720566360237,409.0,0.0,116.4,167.03532560509467,723.516504359837,9.177799209638524,118863.9090909091,135969.3702143645,263447.0,4.0,1307503.0,217917.16666666663,106763.10646926056,263523.0,4.0,1046538.0,261634.5,3083.5059591315858,266237.0,259793.0,0,0,0,0,152,112,5.353716205622471,3.824083004016052,0.0,409.0,72.76923076923076,109.5332170669046,11997.52564102564,0,0,0,1,0,0,0,0,0.0,78.83333333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,257,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.725679113514066,4.215225929877823,51.5,51.5,True,unknown,unknown
1865996,172.31.64.100-1.0.176.98-445-8443-6,1.0.176.98,8443,172.31.64.100,445,6,2018-02-20 11:25:44,793841,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,686.5354649104795,11.337282906778562,99230.125,136856.72114862892,265686.0,3.0,793751.0,198437.75,132293.21536237854,265790.0,3.0,793767.0,264589.0,1148.6439831383784,265776.0,263483.0,0,0,0,0,112,92,6.2984905037658665,5.038792403012693,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,5.941560146446716,4.600284796996729,70.0,70.0,True,unknown,unknown
4881876,172.31.67.53-1.0.176.98-445-27803-6,1.0.176.98,27803,172.31.67.53,445,6,2018-02-20 11:28:51,258016,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.50291454793501,86005.33333333334,148883.34221911238,257921.0,0.0,258016.0,129008.0,182444.86325462823,258016.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.627185910951257,3.875728636983753,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,7.7597975401132,4.246201348004166,0.0,0.0,False,unknown,unknown
4767824,172.31.67.38-1.0.176.98-445-48999-6,1.0.176.98,48999,172.31.67.38,445,6,2018-02-20 11:42:45,255560,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.651901706057286,85186.66666666666,147443.71310209652,255440.0,40.0,255560.0,127780.0,180651.64045753915,255520.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.738926279542966,3.9129754265143215,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,9.888200898086696,4.27583215550359,0.0,0.0,False,unknown,unknown
7710890,172.31.67.105-1.0.176.98-445-45822-6,1.0.176.98,45822,172.31.67.105,445,6,2018-02-20 12:03:12,806548,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,675.7192380366698,11.158666316201886,100818.5,139400.8189789429,289366.0,4.0,806494.0,201623.5,135200.2853904779,289434.0,4.0,806489.0,268829.66666666674,17839.56794133012,289429.0,258502.0,0,0,0,0,112,92,6.199259064556602,4.959407251645283,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,9.855123751683609,4.24937043838112,70.0,70.0,True,unknown,unknown
2003798,172.31.64.109-1.0.176.98-445-18706-6,1.0.176.98,18706,172.31.64.109,445,6,2018-02-20 12:09:21,783031,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,696.0133123720517,11.493797818988009,97878.875,134881.8052809173,263978.0,47.0,782958.0,195739.5,130198.7985031608,264025.0,471.0,782965.0,260988.33333333328,2686.2163601119946,264090.0,259415.0,0,0,0,0,112,92,6.3854432327711175,5.108354586216894,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,8.10787619229023,4.660245754792165,70.0,70.0,True,unknown,unknown
6673859,172.31.66.24-1.0.176.98-445-52097-6,1.0.176.98,52097,172.31.66.24,445,6,2018-02-20 12:35:53,1026110,6,5,455.0,316.0,140.0,0.0,75.83333333333333,62.9362110923963,147.0,0.0,63.2,65.4194160781033,751.3814308407481,10.720098235082007,102611.0,132339.433737643,256454.0,3.0,1026037.0,205207.4,114712.75428782974,256565.0,3.0,1026045.0,256511.25,131.05056276109616,256686.0,256380.0,0,0,0,0,132,112,5.847326310044732,4.872771925037276,0.0,147.0,64.24999999999999,61.69002424143704,3805.659090909091,0,0,0,1,0,0,0,0,0.0,70.0909090909091,75.83333333333333,63.2,0,0,0,0,0,0,6,455,5,316,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,6.144009535790818,4.980177920966484,70.0,70.0,True,unknown,unknown
2272649,172.31.64.44-1.0.176.98-445-52319-6,1.0.176.98,52319,172.31.64.44,445,6,2018-02-20 12:46:23,770967,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,706.9044459749899,11.673651401421852,96370.875,132900.67216473847,256976.0,6.0,770897.0,192724.25,128478.85165628104,257057.0,6.0,770878.0,256959.33333333328,127.1586935027776,257106.0,256880.0,0,0,0,0,112,92,6.485361889678806,5.1882895117430445,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,6.239377144164886,5.056472007665739,70.0,70.0,True,unknown,unknown
7298229,172.31.64.80-1.0.176.98-445-54593-6,1.0.176.98,54593,172.31.64.80,445,6,2018-02-20 12:46:45,770786,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,707.0704449743507,11.676392669301208,96348.25,132910.58698210827,256950.0,2.0,770728.0,192682.0,128453.39567069973,257007.0,2.0,770731.0,256910.33333333328,154.67492794028817,257008.0,256732.0,0,0,0,0,112,92,6.486884816278447,5.189507853022759,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,6.273191005333996,5.083523096601027,70.0,70.0,True,unknown,unknown
3894429,172.31.66.55-1.0.176.98-445-58273-6,1.0.176.98,58273,172.31.66.55,445,6,2018-02-20 12:47:21,262018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.266126754650443,87339.33333333334,151181.77588695448,261909.0,0.0,262018.0,131009.0,185274.7045929368,262018.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.449595065987834,3.8165316886626113,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,8.140613923981697,4.731443017809472,0.0,0.0,False,unknown,unknown
